"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"2c341ea3"	"Keating, D.M., Richards, A.S., Palomares, N.A., Banas, J.A., Joyce, N., Rains, S.A."	"Titling Practices and Their Implications in Communication Research 1970-2010: Cutesy Cues Carry Citation Consequences<sup>1</sup>"	2019	"Communication Research"	""	""	"http://doi.org/10.1177/0093650219887025"
"063b9c6f"	"Davis, D.A."	"Southernsyllabus teaching and activism in southern studies"	2018	"South"	"50"	"2"	"http://doi.org/"
"401025c8"	"Halil, A."	"On the balkan character of naming the types of wine in Bulgarian dialects"	2019	"Linguistique Balkanique"	"58"	"1"	"http://doi.org/"
"b549b3e5"	"Ingram, J., Ferguson, H.J."	"Complement Set Reference after Implicitly Small Quantities: An Event-Related Potentials Study"	2018	"Discourse Processes"	"55"	"2"	"http://doi.org/10.1080/0163853X.2017.1330034"
"d7a3c69f"	"Botha, M."	"Translation and development: (non-)translation and material exclusion in South Africa"	2019	"Southern African Linguistics and Applied Language Studies"	"37"	"3"	"http://doi.org/10.2989/16073614.2019.1671882"
"8bb46cd4"	"Welch, E."	"État présent: Literature and photography"	2019	"French Studies"	"73"	"3"	"http://doi.org/10.1093/fs/knz129"
"0240d321"	"Fedriani, C."	"A pragmatic reversal: Italian per favore ‘please’ and its variants between politeness and impoliteness"	2019	"Journal of Pragmatics"	"142"	""	"http://doi.org/10.1016/j.pragma.2018.09.008"
"b3ea01d9"	"Patyk, L.E."	"On disappointment in terrorism, war, and revolution: Boris Savinkov’s what didn’t happen and Leo Tolstoy’s war and peace"	2018	"Russian Review"	"77"	"1"	"http://doi.org/10.1111/russ.12166"
"ffc45fc9"	"Marotta, C."	"Who has the right to write? Custodian writing and white property in the university"	2019	"College English"	"81"	""	"http://doi.org/"
"72527489"	"Cohen, A."	"Youth Gangs, Violence, and Local Culture in Chiang Mai, Northern Thailand"	2018	"Journal of Contemporary Ethnography"	"47"	"4"	"http://doi.org/10.1177/0891241617702196"
"bbb083ee"	"Rabinowitz, P.J."	"Sedimental education; or, reading as we age"	2018	"PMLA"	"133"	"3"	"http://doi.org/10.1632/pmla.2018.133.3.661"
"8465f1e7"	"Moser, K."	"Jean-Marie Pelt and J.M.G. Le Clezio's Invitation to think and live otherwise in the anthropocene"	2019	"French Review"	"93"	"1"	"http://doi.org/"
"796dff93"	"Mayne, R."	"A critical look at NLP in ELT"	2018	"English Australia Journal"	"33"	"1"	"http://doi.org/"
"04548908"	"Lupyan, G., Lewis, M."	"From words-as-mappings to words-as-cues: the role of language in semantic knowledge"	2019	"Language, Cognition and Neuroscience"	"34"	"10"	"http://doi.org/10.1080/23273798.2017.1404114"
"79c61761"	"Mahendra, N."	"Guest Editorial"	2019	"Speech, Language and Hearing"	"22"	"1"	"http://doi.org/10.1080/2050571X.2019.1579407"
"f87936e7"	"Mitrofanova, N."	"Early Underspecification of Functional Categories: Evidence from the Acquisition of Locative PPs in Russian"	2018	"Language Acquisition"	"25"	"4"	"http://doi.org/10.1080/10489223.2017.1344847"
"97e9ccb9"	"Dondero, M.G."	"Visual semiotics and automatic analysis of images from the Cultural Analytics Lab: How can quantitative and qualitative analysis be combined?"	2019	"Semiotica"	"2019"	"230"	"http://doi.org/10.1515/sem-2018-0104"
"525c8d77"	"Btoosh, M.A."	"Resyllabification in standard Arabic: A constraint-based approach"	2019	"SKASE Journal of Theoretical Linguistics"	"16"	"2"	"http://doi.org/"
"1f0bf131"	"Manuel, J., Carter, D., Dutton, J."	"‘As much as i love being in the classroom …’: Understanding secondary English teachers’ workload"	2018	"English in Australia"	"53"	"3"	"http://doi.org/"
"78cf8fc0"	"Stockdale, E."	"The omen and the dream: Helen's and Penelope's visions of the eagle and the geese in Homer, Odyssey 15.160-178 and 19.535-555"	2019	"Helios"	"46"	"1"	"http://doi.org/10.1353/hel.2019.0005"
"d9c27a69"	"Wang, H., Sparks, C."	"Chinese newspaper groups in the digital era: The resurgence of the party press"	2019	"Journal of Communication"	"69"	"1"	"http://doi.org/10.1093/joc/jqy061"
"fd522806"	"Boldyrev, N.N., Dubrovskaya, O.G."	"Challenges of intercultural communication from the perspective of linguistic interpretation theory"	2019	"Voprosy Kognitivnoy Lingvistiki"	"2019"	"4"	"http://doi.org/10.20916/1812-3228-2019-4-20-27"
"42b223a8"	"Takahashi, J."	"Practices of self-selection in the graduate classroom: Extension, redirection, and disjunction"	2018	"Linguistics and Education"	"46"	""	"http://doi.org/10.1016/j.linged.2018.06.002"
"48a7e3e1"	"Fadlon, J., Li, C., Prior, A., Gollan, T.H."	"Using what's there: Bilinguals adaptively rely on orthographic and color cues to achieve language control"	2019	"Cognition"	"191"	""	"http://doi.org/10.1016/j.cognition.2019.06.002"
"f07c968e"	"Latu, M."	"Knowledge standardization: Key words and word combinations in definitions"	2018	"Balkanistic Forum"	"3"	""	"http://doi.org/"
"698bc22b"	"Sanjeevan, T., Rosenbaum, D.A., Mainela-Arnold, E."	"Planning deficits in children with specific language impairment are reflected in unnecessarily awkward grasps"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"4"	"http://doi.org/10.1044/2017_JSLHR-L-17-0246"
"a2cf0b41"	"Tarus, J.K., Niu, Z., Mustafa, G."	"Knowledge-based recommendation: a review of ontology-based recommender systems for e-learning"	2018	"Artificial Intelligence Review"	"50"	"1"	"http://doi.org/10.1007/s10462-017-9539-5"
"d1f3f498"	"Campbell, C."	"Returning 'learning' to education: Toward an ecological conception of learning and teaching"	2018	"Sign Systems Studies"	"46"	"4"	"http://doi.org/10.12697/SSS.2018.46.4.07"
"5736d944"	"Ryan, N."	"Growing Pains: Interior and Exterior in Maeterlinck’s Decadent Nature Writing"	2018	"Dix-Neuf"	"22"	"3-4"	"http://doi.org/10.1080/14787318.2019.1586175"
"155639a7"	"Pistorius, T., Mwim, O.S."	"The impact of digital copyright law and policy on access to knowledge and learning"	2019	"Reading and Writing (South Africa)"	"10"	"1"	"http://doi.org/10.4102/rw.v10i1.196"
"f455d82e"	"Glover, M."	"The dangling conversation: the location and function of author, text and reader in literary texts"	2018	"English in Education"	"52"	"1"	"http://doi.org/10.1080/04250494.2018.1414416"
"9e9af167"	"Clark, A.S."	"The problematic definition of ‘Chinese’ in Hong Kong"	2019	"Language and Communication"	"67"	""	"http://doi.org/10.1016/j.langcom.2019.03.001"
"c54e83ae"	"Sebbah, F.-D."	"Girard/Derrida: Difference on difference"	2019	"MLN - Modern Language Notes"	"134"	"5"	"http://doi.org/10.1353/mln.2019.0106"
"9ca72c68"	"Wilson, M.L."	"Buried narratives: Exhuming the mother’s story in oliver twist"	2018	"Victoriographies"	"8"	"3"	"http://doi.org/10.3366/vic.2018.0317"
"15554f3e"	"Kamaruddin, R., Rosli, M.N.A., Hamid, T.N.A.T.A., Hamzah, N.S., Salleh, M.M."	"Extra-linguistic elements in learning second language"	2019	"International Journal of English Language and Literature Studies"	"8"	"4"	"http://doi.org/10.18488/journal.23.2019.84.135.145"
"36b69954"	"Fausto, B.A., Badana, A.N.S., Arnold, M.L., Lister, J.J., Edwards, J.D."	"Comparison of subjective and objective measures of hearing, auditory processing, and cognition among older adults with and without mild cognitive impairment"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"4"	"http://doi.org/10.1044/2017_JSLHR-H-17-0263"
"16aaa0b8"	"Federici, A."	"“I must not settle into a figure”: French portraits of Virginia Woolf in the shadow of proust and Joyce"	2019	"Analisi Linguistica e Letteraria"	"27"	"1"	"http://doi.org/"
"e4d694d7"	"Wiener, S., Tokowicz, N."	"Language proficiency is only part of the story: Lexical access in heritage and non-heritage bilinguals"	2019	"Second Language Research"	""	""	"http://doi.org/10.1177/0267658319877666"
"4386c9e1"	"Vuksanović, J., Milovanović, T., Konstantinović, L., Filipović, S.R."	"Effect of type of language therapy on expressive language skills in patients with post-stroke aphasia"	2018	"International Journal of Language and Communication Disorders"	"53"	"4"	"http://doi.org/10.1111/1460-6984.12390"
"64abacd0"	"Hlavac, J., Gentile, A., Orlando, M., Zucchi, E., Pappas, A."	"Translation as a sub-set of public and social policy and a consequence of multiculturalism: The provision of translation and interpreting services in Australia"	2018	"International Journal of the Sociology of Language"	"2018"	"251"	"http://doi.org/10.1515/ijsl-2018-0004"
"2ee6c138"	"Galimullina, R.I., Kazakova, J.K., Puchinina, O.P."	"Functional and syntactic features of free indirect discourse in M.I. tsvetaeva’s prose works"	2019	"XLinguae"	"12"	"3"	"http://doi.org/10.18355/XL.2019.12.03.07"
"6e05bb04"	"Camacho, G., Allen, A.M., Quinn, D.M."	"Neighborhood Ethnic Composition and Perceived Discrimination Among Young Adult Latina/os: The Mediating Role of Ethnic Centrality"	2019	"Hispanic Journal of Behavioral Sciences"	"41"	"3"	"http://doi.org/10.1177/0739986319851248"
"c4a23352"	"Scott Jordan, J., Schloesser, D.S., Bai, J., Abney, D."	"Multi-Scale Contingencies During Individual and Joint Action"	2018	"Topics in Cognitive Science"	"10"	"1"	"http://doi.org/10.1111/tops.12304"
"e1b2e180"	"Gorbacheva, N.P, Khramova, E.V, Bolshakov, A.G, Tereshina, E.A"	"A critical look at language functions and language policies in the Russian modern educational context"	2019	"Journal of Research in Applied Linguistics"	"10"	"SpecialIssue"	"http://doi.org/10.22055/rals.2019.15374"
"3f073a92"	"Stosic, D."	"A functional perspective on the challenges of teaching English tenses to speakers of other languages: The case of adult speakers of Serbian"	2019	"Linguistics and Education"	"51"	""	"http://doi.org/10.1016/j.linged.2019.04.005"
"f665b96e"	"Sigurðsson, H.Á."	"Gender at the edge"	2019	"Linguistic Inquiry"	"50"	"4"	"http://doi.org/10.1162/ling_a_00329"
"98f305a0"	"Colasacco, M.A."	"A cognitive approach to teaching deictic motion verbs to German and Italian students of Spanish"	2019	"IRAL - International Review of Applied Linguistics in Language Teaching"	"57"	"1"	"http://doi.org/10.1515/iral-2018-2007"
"2660fa50"	"Lewis, D.L.M."	"“Upon Our Sense of Style”: W. H. Auden’s “New Year Letter” and Catastrophe"	2019	"English Studies"	"100"	"6"	"http://doi.org/10.1080/0013838X.2018.1558761"
"304d4b87"	"Weiser, J."	"Pagan myths in the auto sacramental: On transcultural poetics in Sor Juana's El divino Narciso and its loa (with a reference to Calderón's El divino Orfeo) | Pagane Mythen im auto sacramental: Zur transkulturellen Poetik in Sor Juanas El divino Narciso und seiner loa (mit einem Seitenblick auf Calderóns El divino Orfeo)"	2018	"Romanische Forschungen"	"130"	"1"	"http://doi.org/10.3196/003581218822496948"
"318b510d"	"Pešková, A."	"Slavic and Romance pro-drop in contrast: Evidence from Czech and Spanish"	2019	"Languages in Contrast"	"19"	"2"	"http://doi.org/10.1075/lic.17011.pes"
"c1662268"	"Morosi, F."	"A naval official among the gods: Basileia as in Aristoph. A v. 1537-43"	2018	"Annali della Scuola Normale Superiore di Pisa, Classe di Lettere e Filosofia"	"10"	"1"	"http://doi.org/"
"aef5b522"	"Antonova Unlu, E."	"Pinpointing the role of the native language in L2 learning: Acquisition of spatial prepositions in English by Russian and Turkish native speakers"	2019	"Applied Linguistics Review"	"10"	"2"	"http://doi.org/10.1515/applirev-2016-1009"
"80ec74f4"	"Laub, R., Frings, C., Moeller, B."	"Dissecting stimulus–response binding effects: Grouping by color separately impacts integration and retrieval processes"	2018	"Attention, Perception, and Psychophysics"	"80"	"6"	"http://doi.org/10.3758/s13414-018-1526-7"
"33d4fe55"	"Spivak, G.C."	"How do we write, now?"	2018	"PMLA"	"133"	"1"	"http://doi.org/10.1632/pmla.2018.133.1.166"
"3c1a2c75"	"Tindira, J."	"La fille de son père: Secrecy, Love, and Writing in Assia Djebar's Nulle part dans la maison de mon père"	2019	"French Review"	"92"	"4"	"http://doi.org/"
"7eece20f"	"Sensri, I., Benabed, F."	"Narrating the extremes: The language of suffering and survival in Laila Lalami's the Moor's Account"	2019	"Ars Aeterna"	"11"	"2"	"http://doi.org/10.2478/aa-2019-0008"
"9413590b"	"Oliver, L."	"‘Nothing too major’: how poor revision of writing may be an adaptive response to school tasks"	2019	"Language and Education"	"33"	"4"	"http://doi.org/10.1080/09500782.2018.1511728"
"8ed0ae84"	"Stavans, A., Seroussi, B., Zadunaisky Ehrlich, S."	"Literacy-Related Abilities’ Effects on Argumentative Text Quality Structure"	2019	"Journal of Literacy Research"	"51"	"3"	"http://doi.org/10.1177/1086296X19859515"
"1f2ca196"	"Matthews, J."	"Prosodic transfer in the receptive modality recognizing morphology within L2 prosody"	2019	"Linguistic Approaches to Bilingualism"	"9"	"6"	"http://doi.org/10.1075/lab.19072.mat"
"28cdd43f"	"Orduña-Bustamante, F., Padilla-Ortiz, A.L., Torres-Gallegos, E.A."	"Binaural speech intelligibility through personal and non-personal HRTF via headphones, with added artificial noise and reverberation"	2018	"Speech Communication"	"105"	""	"http://doi.org/10.1016/j.specom.2018.10.009"
"d7086e63"	"Basalama, N."	"Motivating EFL learners to speak by embracing local culture and tradition"	2018	"Asian EFL Journal"	"20"	"1"	"http://doi.org/"
"3766776a"	"Handford, M., Koester, A."	"The construction of conflict talk across workplace contexts: (towards) a theory of conflictual compact"	2019	"Language Awareness"	"28"	"3"	"http://doi.org/10.1080/09658416.2019.1636802"
"f3097e01"	"Barlas, A."	"Reading the word in a foreign tongue: Islam’s scripture and non-Arab Muslims <sup>†</sup>"	2019	"Word"	"65"	"1"	"http://doi.org/10.1080/00437956.2019.1567038"
"5c7e84b5"	"Hopf, S.C., McDonagh, S.H., Wang, C., McLeod, S."	"English language and literacy proficiency of students in an urban Fiji primary school"	2019	"Language, Culture and Curriculum"	"32"	"2"	"http://doi.org/10.1080/07908318.2018.1541999"
"d1068076"	"McCarthy, M.M."	"A pragmatic analysis of requests in irish english and russian"	2018	"Teanga"	"25"	""	"http://doi.org/10.35903/teanga.v25i0.54"
"2af32f4d"	"Boitani, G."	"A note on liturgical and mystical quotations in flamenca"	2019	"Medium Aevum"	"88"	"1"	"http://doi.org/"
"1fc3a564"	"Volkmer, A., Spector, A., Warren, J.D., Beeke, S."	"Speech and language therapy for primary progressive aphasia across the UK: A survey of current practice"	2019	"International Journal of Language and Communication Disorders"	"54"	"6"	"http://doi.org/10.1111/1460-6984.12495"
"bb4181ad"	"Ender, E., Lynch, D.S."	"Reading spaces"	2019	"PMLA"	"134"	"1"	"http://doi.org/10.1632/pmla.2019.134.1.9"
"e1f2d263"	"Ehmer, O., Rosemeyer, M."	"Inferences in interaction and language change"	2018	"Open Linguistics"	"4"	"1"	"http://doi.org/10.1515/opli-2018-0026"
"53ee6ad7"	"Jaworska, S., Leuschner, T."	"Crossing languages – Crossing discourses A corpus-assisted study of Kulturkampf in German, Polish and English"	2018	"Pragmatics and Society"	"9"	"1"	"http://doi.org/10.1075/ps.16028.jaw"
"5ff7b8b0"	"Fukushima, T."	"Partisan follow-ups Editorial slant among newspapers during the 2013 Japanese Upper House election"	2018	"Journal of Language and Politics"	"17"	"4"	"http://doi.org/10.1075/jlp.16035.fuk"
"5c0b6a7d"	"Ricci, R."	"The revolution of the hand: Scripts and manuscripts in Poggio Bracciolini's florence"	2019	"MLN - Modern Language Notes"	"134"	""	"http://doi.org/10.1353/mln.2019.0067"
"3dd0ff5b"	"Fischler, A."	"'O, Farewell, honest soldier!': Francisco's exit from Hamlet"	2018	"Modern Language Review"	"113"	"4"	"http://doi.org/10.5699/modelangrevi.113.4.0701"
"12a7c3f8"	"Stenström, A.-B."	"Teenagers' use of pragmatic markers in Madrid, Buenos Aires and Santiago de Chile"	2019	"Revista Internacional de Linguistica Iberoamericana"	"17"	"1"	"http://doi.org/"
"adde9ede"	"Wang, Y."	"Günter Grass, Katz Und Maus Und Der Chinesische Sittenroman Jin Ping Mei: Ein Fall Von Sexualästhetischen Wahlverwandschaften?"	2019	"Oxford German Studies"	"48"	"3"	"http://doi.org/10.1080/00787191.2019.1664165"
"eb4c61c5"	"De Clerck, I., Verhoeven, J., Gillis, S., Pettinato, M., Gillis, S."	"Listeners’ perception of lexical stress in the first words of infants with cochlear implants and normally hearing infants"	2019	"Journal of Communication Disorders"	"80"	""	"http://doi.org/10.1016/j.jcomdis.2019.03.008"
"a2cf9464"	"Kachel, S., Simpson, A.P., Steffens, M.C."	"“Do i sound straight?”: Acoustic correlates of actual and perceived sexual orientation and masculinity/femininity in men’s speech"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"7"	"http://doi.org/10.1044/2018_JSLHR-S-17-0125"
"c42b7d36"	"Baker, J.P., Clark-Gordon, C.V., Myers, S.A."	"Using emotional response theory to examine dramatic teaching behaviors and student approach–avoidance behaviors"	2019	"Communication Education"	"68"	"2"	"http://doi.org/10.1080/03634523.2018.1564835"
